"Work、、、Sharky's Waterfront Grill、、、February 16, 2018 - Present、、、The Waterspout Bar、、、Galveston, Texas","Education、、、University of Houston、、、College、、、February 16, 2018 - Present",,"Galveston, Texas",Male
"Work、、、Govt Contractor、、、April 6, 2022 - Present、、、BMW of the Main Line (225 Bala Ave, Bala Cynwyd, PA)",Education、、、Community College of Philadelphia、、、College、、、Father Judge High School、、、High school、、、Father Judge High School、、、High school、、、Class of 2001,,"Philadelphia, Pennsylvania",Male
Work、、、Waldorf University,Education、、、Forest City High School、、、High school,,"Forest City, Iowa",Male
,,January 10,"Fairfax, Virginia",Male
"Work、、、Owner- Brown’s Cowtrail Ranch、、、January 30, 2023 to present",Education、、、Brown's Cattle Anattomy 1963-2000  Headed to Ms. to follow carrier、、、College、、、Osceola High School、、、High school,,"Kissimmee, Florida",Male
"Work、、、Yankee Harley-Davidson、、、July 23, 2017 to present、、、Harley-Davidson of Danbury、、、Business Office Manager、、、Danbury, Connecticut、、、Freedom Road Harley-Davidson、、、sales","Education、、、John F. Kennedy High School, Waterbury, CT、、、High school",,"Waterbury, Connecticut",Male
Work、、、Jimtown High School,Education、、、Northwood High School、、、High school、、、Class of 1976,,"Elkhart, Indiana",Male
"Work、、、U.S. Army Special Operations Command、、、Delta Forces、、、82nd Airborne Division、、、Paratrooper、、、BAMC, WRAMC, TAMC,EAMC、、、Clinical Administraor","Education、、、Southern Wesleyan University、、、Executive MBA、、、Voorhees College、、、BS、、、Northeast High School (St. Petersburg, Florida)、、、High school",,"Saint Petersburg, Florida",Male
"Work、、、247Sports、、、Wisconsin Badgers beat writer、、、June 14, 2021 to present、、、Madison, Wisconsin metropolitan area、、、AllTitans at SI.com、、、Contributing Writer、、、May 12, 2020 - June 11, 2021",Education、、、St. Bonaventure University、、、BA Mass Communications-Journalism、、、Class of 2021,,"Grafton, Wisconsin",Male
"Work、、、7th Ward Fire Dept. Abbeville, La.、、、Retired Asst. Fire Chief 09-01-2022、、、September 2006 - Present、、、Abbeville, Louisiana、、、Retired Paid District Chief Third District Fire Dept. of Jefferson Parish, La. 1977-2007、、、Retired District Chief、、、February 1, 1977 - February 2, 2007、、、River Ridge, Louisiana",Education、、、Bonnabel High School、、、High school、、、Class of 1976,,"Kenner, Louisiana",Male
"Work、、、Siemens Energy, Inc.、、、Engineer、、、July 1969 - Present",Education、、、Chelmsford High School、、、High school、、、Class of 1963,,"South Chelmsford, Massachusetts",Male
"Work、、、Missouri National Guard、、、42A- Human Resource Specialist、、、May 9, 2019 - Present、、、Pizza Hut、、、August 22, 2018 - January 2, 2020、、、The Corner、、、cashier、、、June 7, 2018 - September 3, 2018、、、Aurora, Missouri、、、Broad Range Painting、、、Painter、、、September 19, 2017 - March 2, 2018、、、Walmart Monett、、、Stocker、、、May 29, 2017 - August 9, 2017、、、Monett, Missouri、、、Night shift stocker、、、Adrenaline Apparel & Design、、、Screen Cleaner、、、May 19, 2016 - April 24, 2017、、、Aurora, Missouri","Education、、、Aurora High、、、High school、、、Class of 2017、、、High School? Pff...been there, done that.",,"Aurora, Missouri",Male
"Work、、、DMV State of CA - Brawley field office、、、DMV State of CA - San Marcos、、、San Marcos, California",Education、、、Imperial Valley College、、、College、、、Brawley Union High School、、、High school,,"Brawley, California",Female
Work、、、Harris International Elevator、、、Elevator Technician、、、December 2007 to present、、、Get it up and take her down,"Education、、、Lincoln College, Illinois、、、College、、、Douglas MacArthur High School、、、High school",,"Romeoville, Illinois",Male
Work、、、City of Brownsville、、、AutoZone,Education、、、UTB-TSC、、、College、、、Coachella Valley High School、、、High school、、、Class of 1985、、、Porter High School、、、High school,,"Coachella, California",Male
"Work、、、J&L Towing、、、Tow Truck Driver、、、May 17, 2018 - Present、、、Cottonwood, California、、、Carrier、、、Walmart DC 6026、、、shipping",Education、、、Freedom High、、、High school,,"Martinez, California",Male
"Work、、、Jordan School District、、、HVAC Tech、、、November 2020 - Present、、、West Jordan, Utah","Education、、、Fresno City College、、、College、、、Institute of Technology, Clovis, CA、、、 、、、 、、、McLane High School, Fresno, CA、、、High school、、、Class of 2001",,"Fresno, California",Male
"Work、、、New River Renovations、、、Owner、、、1983 - Present、、、Durham, North Carolina、、、Engineered structural restorations",Education、、、School of Hard Knocks、、、College、、、a high school、、、High school,,"Bristol, Tennessee",Male
"Work、、、West Point Buick GMC、、、auto technician、、、January 2, 2020 - Present","Education、、、San Jacinto College、、、Automotive Technology、、、Pasadena High School, Pasadena Texas、、、High school、、、Class of 2014",,"Roseville, California",Male
"Work、、、Strada Services、、、Senior LV & Technology Consultant、、、October 17, 2016 - Present",Education、、、Seminole State College of Florida、、、College,,"Islip Terrace, New York",Male
"Work、、、Woody Anderson Ford、、、Diesel tech in training、、、February 20, 2017 - Present、、、Huntsville, Alabama",Education、、、NADC aka Nashville Auto Diesel College、、、Heavy Equipment Tech、、、2015 - 2016、、、Buckhorn Middle School、、、High school、、、Class of 2015、、、Buckhorn High School、、、High school、、、2010 - Present,"July 24, 1996","New Market, Alabama",Male
"Work、、、Santa Cruz University、、、Head Chef、、、October 28, 2018 - Present、、、Santa Cruz, California、、、Gold Cross Ambulance Service、、、Dispatcher、、、El Centro, California",Education、、、Imperial Valley College、、、Engineering、、、Spartan College of Aeronautics and Technology、、、College、、、Central Union High School、、、High school、、、2011 - Present,,"Watsonville, California",Female
"Work、、、Sam Spital Law Firm in San Diego, CA, also Orange County homicide、、、Switchboard for 22 attorneys Homicide Administrative、、、June 2, 1991 - Present、、、San Diego, California、、、Advantage Sales & Marketing、、、Event Specialist、、、October 2015 - 2017、、、Amarillo Quality Cleaning Services、、、Owner、、、In January 2012、、、Licensed and Bonded for both residential and Commercial cleaning、、、Law Firm、、、Administrative Assistant、、、April 2011 - 2015、、、Amarillo, Texas","Education、、、Adelphi Business, Phoenix, Az、、、Business management、、、Class of 1986、、、Business Management、、、Amarillo College、、、Radio/TV Production、、、Class of 1982、、、I studied to become a CNA....RADIO AND TV PRODUCTIONS AND ALSO BECAME AN ADULT LITERACY TUTOR、、、Tascosa High School、、、High school、、、Class of 1978",August 2,"Amarillo, Texas",Female
"Work、、、North Central High School、、、Indianapolis, Indiana、、、G. Lyman Shaw, Dc, Faco  Brownsburg Chiropractic Center",Education、、、Palmer College of Chiropractic、、、College、、、Class of 1992、、、East Noble High School、、、High school、、、Class of 1979,,"Fort Wayne, Indiana",Male
"Work、、、Natalie Lynn NXT、、、Model, actor、、、January 10, 2020 - Present、、、MTM Model Management、、、American male fashion model、、、June 2, 2019 - Present、、、Runway model, catalogs, commercial、、、Top Golf、、、Caddy、、、January 11, 2019 - Present",Education、、、John Casablancas Modeling and Career Center、、、College、、、Denver Jewish Day School、、、High school、、、Cherry Creek Schools、、、High school,,"Essexville, Michigan",Male
"Work、、、Licensed Insurance Broker、、、May 5, 2021 - Present","Education、、、Brightpoint Community College、、、College、、、Class of 2020、、、James River High School (Midlothian, Virginia)、、、High school、、、Class of 2016",,"Richmond, Virginia",Male
"Work、、、Independent Owner Rocky Mountain EM and Security LLC、、、December 9, 2021 - Present、、、First Army Division West Sergeant Major、、、Office of the Division Surgeon、、、May 21, 2007 to May 31, 2010、、、Sergeant Major Academy Fort Bliss、、、August 2006 - May 2007、、、421st Medical Battalion-Multifunctional、、、1SG、、、2004 - 2006",Education、、、Excelsior College、、、College,,"Walnut, California",Male
"Work、、、Backyard Landscaping、、、Owner-operator、、、Ridley, Pennsylvania",Education、、、Barry University、、、College、、、Neumann University、、、College、、、2017 - Present,,"Ridley, Pennsylvania",Male
Work、、、Goldmans Productions,Education、、、Harvard University、、、College、、、Class of 2008、、、pasaic high school、、、High school、、、Class of 1910,,"Passaic, New Jersey",Male
"Work、、、Maintenance Dept.、、、Maintenance Supervisor/ Kohls、、、January 21, 2011 - Present","Education、、、Central Union High School、、、High school、、、September 7, 1973 - January 6, 1977",,"El Centro, California",Male
"Work、、、St. Paul Civic Center、、、Community Programs Director、、、March 31, 2022 - Present、、、Saint Paul, Nebraska",Education、、、Hastings College、、、College、、、Nebraska Wesleyan University、、、College、、、St. Paul High School、、、High school,,"Saint Paul, Nebraska",Male
Work、、、Ralph Lauren、、、Gerente general,"Education、、、Tennessee State University、、、College、、、August 18, 2015 - July 1, 2020、、、Booker T. Washington High School (Memphis, Tennessee)、、、High school、、、Class of 2015、、、Melrose High School、、、High school、、、August 2010 - Present",,"Holly Springs, Mississippi",Male
"Work、、、M&S Engineering、、、CAD Technician (Computer Aided Drafting Technician)、、、Pawn Shop Gold、、、Guitarist、、、San Marcos, Texas、、、Fluor Corporation","Education、、、Wharton County Junior College, Wharton, TX、、、College、、、Needville High School、、、High school",,"Fairchilds, Texas",Male
Work、、、BalletMet、、、Trainee、、、August 2016 - 2018,Education、、、Indiana University Jacobs School of Music、、、Ballet、、、2018 - Present、、、Studies Ballet、、、TEC Connections Academy Commonwealth Virtual School、、、High school、、、Class of 2018,,"Danvers, Massachusetts",Female
Work、、、Self-Employed,Education、、、St. Peter's College (New Jersey)、、、MSW、、、Social science、、、BS、、、Fordham University、、、 、、、 、、、Rutgers university,,"West New York, New Jersey",Male
"Work、、、Safeway、、、San Jose, California",Education、、、San Jose State University、、、College、、、Branham High School、、、College、、、Branham High School、、、High school,,"San Jose, California",Male
"Work、、、Bluewater Solutions、、、Owner-Operator、、、February 7, 2007 - Present",Education、、、HGTC、、、College、、、Liberty、、、High school、、、Class of 1992、、、1992、、、 、、、 ,,"Salem, West Virginia",Male
"Work、、、Imperial Valley Social Justice Committee、、、Videographer、、、July 21, 2021 - Present、、、Community Development Intern、、、March 5, 2019 - Present","Education、、、UCLA、、、Early Modern history、、、Class of 2020、、、Southwest High School (El Centro, California)、、、High school",,"Mexicali, Baja California",Male
Work、、、Self-Employed,Education、、、Ord Junior - Senior High School、、、College、、、Ord Jr-Sr High School、、、High school,,"Ord, Nebraska",Male
"Work、、、Tastemaker Spices、、、Owner、、、January 2021 - Present、、、Elkmont, Alabama、、、Tastemaker Spices (formally Farm To Your Table), located in North Alabama, is an organization of farmers, artisans, and agricultural producers who work together to facilitate and expand the sale of...、、、Still More To Do、、、Owner、、、Elkmont, Alabama、、、We haven't done all the things we want to do.  There are still more to do.  We want to be creative, use all the talents God has given us and put things into motion. 、、、 ",Education、、、Virginia Tech、、、College、、、Denbigh High School、、、High school,,"Newport News, Virginia",Female
Work、、、Liberty Mutual Insurance、、、March 2019 - Present,Education、、、Suffolk University、、、Business management、、、September 2003 - September 2005、、、Boston University、、、Economics、、、Class of 1998、、、North Andover High School、、、High school,,"North Andover, Massachusetts",Male
"Work、、、USA Trucker Life、、、November 2, 2022 - Present",Education、、、ABAC、、、College、、、Seminole County High School、、、High school,"July 25, 1994","Donalsonville, Georgia",Male
Work、、、Ducky Daycare,Education、、、Monticello High School、、、High school,,"Monticello, Illinois",Female
Work、、、Nuclear Power Plants、、、Insulator - Retired,Education、、、Holtville High、、、High school,,"Holtville, California",Male
Work、、、Frist TRANSIT、、、Dispatcher,Education、、、Central Union High School、、、High school,,"El Centro, California",Female
,Education、、、Orosi High School、、、High school,July 1,"Watsonville, California",Female
"Work、、、Short Mountain Diesel、、、Owner、、、April 1, 2022 to present、、、Sec Inc、、、Administrative Assistant",Education、、、Lebanon High School、、、High school,June 16,"Greenville, South Carolina",Female
"Work、、、Enablon、、、Consultant、、、January 7, 2019 - Present、、、Chicago, Illinois",Education、、、Indiana University、、、College、、、2014 - Present、、、Homestead High School (Indiana)、、、High school、、、2010 - 2014,,"Indianapolis, Indiana",Male
Work、、、Vanity Fair Brands、、、Checker/picker,Education、、、Reid State Technical College、、、Business Administration、、、Frisco High School、、、High school,,"Uriah, Alabama",Female
Work、、、Waynesboro Country Club,Education、、、Perkins High School、、、High school,,"Sandusky, Ohio",Male
Work、、、Caregiver Jobs、、、Caregiver,Education、、、Steller Secondary School、、、High school,,"Rutherfordton, North Carolina",Male
Work、、、Caregiver Jobs、、、Caregiver,Education、、、Steller Secondary School、、、High school,,"Rutherfordton, North Carolina",Male
"Work、、、Mark1 Demolition、、、20 years experience of being a laborer and demo guy, can follow direction, an I am a quick learner and get it the first time.",Education、、、Saint Mary High School、、、High school,,"Boston, Massachusetts",Male
"Work、、、Decatur Public Schools #61、、、January 23, 2020 - Present",Education、、、Argenta-Oreana High School、、、High school、、、2014 - 2018,,"Decatur, Illinois",Female
"Work、、、Dances For A Variable Population、、、Dancer/Assistant Teacher、、、New York, New York、、、Eileen Dugan Senior Center、、、Consultant、、、Brooklyn, New York",Education、、、Hunter College、、、College,,"Brooklyn, New York",Female
"Work、、、HiVis Supply、、、Imprinter、、、September 15, 2020 - Present、、、Walmart、、、November 19, 2019 - Present",Education、、、Seminole High School、、、High school,,"Pinellas Park, Florida",Male
Work、、、Woodberry Forest School、、、Woodberry Forest School,Education、、、Madison County High、、、High school,,"Madison, Virginia",Male
Work、、、Behavioral Health、、、December 2022 - Present,Education、、、University of Central Missouri、、、Bachelor of Science in Psychology、、、Cassville High、、、High school,,"Shell Knob, Missouri",Female
Work、、、Roll Forming Corporation、、、Roll Forming Corporation,Education、、、Bell County High School、、、High school,,"Whitesburg, Kentucky",Female
"Work、、、National Compressor Exchange Inc.、、、Mechinist Apprentice、、、April 14, 2012 - Present",Education、、、Mandl School the College of Allied Health、、、medical assistant,,"Staten Island, New York",Male
"Work、、、Panera Bread、、、Production Team Leader、、、April 20, 2022 to present、、、Six Flags、、、Games Official",Education、、、McCluer North High School、、、High school,,"Florissant, Missouri",Male
"Work、、、SLK Ballet、、、February 18, 2020 - Present、、、Ann Brodie's Carolina Ballet、、、Company Dancer、、、December 31, 2016 - Present、、、Joffrey Ballet School、、、Cast member、、、September 15, 2017 - March 2019",Education、、、IU Jacobs School of Music Ballet Department、、、College、、、2020 - Present、、、Kelley School of Business、、、Economic Consulting、、、2020 - Present、、、Cardinal Newman High School、、、High school、、、Joffrey Ballet School、、、High school,,"San Francisco, California",Male
"Work、、、TNT powerwash services、、、Heavy Truck Mechanic、、、November 25, 2022 to present、、、Bel-Mack Logistics、、、yard truck operator、、、Lockbourne, Ohio、、、Prison ",Education、、、Teays Valley High School、、、High school,,"Lockbourne, Ohio",Male
Work、、、Nelson Stark Co,Education、、、East Central High School、、、High school,,"West Harrison, Indiana",Male
Work、、、Local 103 IBEW、、、inside wireman、、、2000 - Present,Education、、、IBEW JATC、、、Electrical、、、Class of 2005、、、Journeyman 、、、Savio Preparatory School、、、High school、、、In 1994、、、R.I.P.,,"Boston, Massachusetts",Male
Work、、、Bright Beginnings,Education、、、Metropolitan State University of Denver、、、College、、、Ralston Valley High School、、、High school,,"Arvada, Colorado",Female
"Work、、、Aya Healthcare、、、Travel RN, BSN、、、September 26, 2021 to present、、、Ascension St. Vincent、、、Registered Nurse、、、September 30, 2018 to present、、、Dairy Queen、、、Manager、、、March 2010 - April 3, 2015、、、Edina, Minnesota、、、Starbucks、、、Barista/Shift Lead","Education、、、Marian University ABSN、、、College、、、Class of 2018、、、Second Degree Bachelor's 、、、Marian University Indianapolis、、、Biology、、、Class of 2016、、、Harlaxton College、、、World Religion、、、May 2015 - June 19, 2015、、、Study Abroad、、、IUPUI、、、Pre-Professional Exercise Science、、、January 2013 - December 2014、、、Waldron Junior - Senior High School、、、High school、、、Class of 2011",,"Waldron, Indiana",Female
"Work、、、Excel Physical Therapy & Rehab、、、Physical Therapist Technician (Physical Therapy Tech)、、、April 6, 2022 - Present",Education、、、UAA: University of Alaska Anchorage、、、College、、、West Forest Junior - Senior High School、、、High school,,"West Hickory, Pennsylvania",Female
"Work、、、Professional Hitting Instructor、、、September 25, 2004 - Present、、、Houston, Texas、、、Texas State Athletics、、、assistant baseball coach、、、September 25, 2003 - 2004、、、San Marcos, Texas、、、Blinn College Athletics、、、assistant baseball coach、、、September 25, 1998 - 2001、、、Brenham, Texas、、、Cleveland Indians、、、Baseball、、、June 2, 1994 - June 2, 1997、、、Played baseball","Education、、、Blinn Junior College、、、College、、、September 25, 1993 - 1994、、、North Shore Senior High School、、、High school",,"Houston, Texas",Male
Work、、、DEVOTOS DE LA VIRGEN Y EL SANTO ROSARIO,Education、、、Iglesia Alianza Cristiana y Misionera、、、College,,"San Francisco, California",Male
"Work、、、Waters Trucks、、、Inventory Specialist、、、June 2, 2022 - Present、、、Cedarhill Animal Sanctuary、、、June 2020 - February 2022、、、Noland Company Columbus MS、、、sales and warehouse",Education、、、Bevill State Community College、、、College、、、Class of 2014、、、South Lamar High School、、、High school,,"Millport, Alabama",Male
Work、、、Master-Lee Energy Services,Education、、、University of Baltimore、、、College,,"Greensburg, Pennsylvania",Male
"Work、、、Salon Lofts, Keystone at the Crossings",Education、、、Pivot Point International、、、College,,"Indianapolis, Indiana",Female
"Work、、、The Home Depot、、、Sales Associate、、、March 31, 2018 - July 1, 2021、、、Frankies Playhouse、、、Teacher、、、June 2013 - February 2016、、、Lebanon, Tennessee","Education、、、Cumberland University、、、College、、、July 21, 2021 to present、、、Lebanon High School、、、High school、、、Class of 2014",,"Toccoa, Georgia",Female
"Work、、、The Home Depot、、、Sales Associate、、、March 31, 2018 - July 1, 2021、、、Frankies Playhouse、、、Teacher、、、June 2013 - February 2016、、、Lebanon, Tennessee","Education、、、Cumberland University、、、College、、、July 21, 2021 to present、、、Lebanon High School、、、High school、、、Class of 2014",,"Toccoa, Georgia",Female
"Work、、、RIF Los Angeles、、、September 13, 2014 - Present、、、Los Angeles, California、、、Foot Locker",Education、、、Robert F. Kennedy High School News、、、High school,,"Delano, California",Male
Work、、、For soccer player、、、Forward、、、2015 - 2016,Education、、、Delano high school、、、College、、、Delano High School Tigers、、、High school、、、2014 - 2024、、、Earlimart Middle School、、、High school,,"Earlimart, California",Male
"Work、、、Boyds Bodyguards、、、Owner/ Dog Trainer Handler、、、July 22, 2019 - Present、、、We train protection dogs for crowd control as well as personal bodyguards..、、、Gro4Sho Farms、、、Parnter/Ownwer/Master Grower、、、August 31, 2015 - Present、、、Tillamook, Oregon、、、EW Grow Site、、、consultant / care giver/ Master grower、、、Phoenix, Arizona",Education、、、Ed W. Clark High School、、、High school,,"Las Vegas, Nevada",Male
"Work、、、Bullfeathers、、、Barber、、、April 2022 - Present、、、Huntsville, Alabama",Education、、、University of North Alabama、、、College、、、Paul Mitchell School Huntsville、、、Cosemetology、、、August 2016 - Present、、、Huntsville High School、、、High school、、、Class of 2015、、、Buckhorn High School、、、High school、、、2011 - 2013,,"Huntsville, Alabama",Female
"Work、、、Sous Chef、、、August 19, 2019 - Present、、、OPMC、、、Surgical Scheduler、、、Health First's Holmes Regional Medical Center、、、Surgical Scheduler、、、March 19, 1986 - August 16, 2004、、、Melbourne, Florida、、、University of Florida Health Jacksonville、、、Front Desk Support","Education、、、Cosmotology、、、College、、、Clay High School (Green Cove Springs, Florida)、、、High school",,"Melbourne, Florida",Female
"Work、、、Foundation Mortgage Corporation、、、May 6, 2019 - Present、、、Columbia, South Carolina",Education、、、The Citadel、、、Business Administration、、、 · 、、、Economics、、、 · 、、、Entrepreneurship、、、Class of 2019、、、Ben Lippen School、、、High school,,"Columbia, South Carolina",Male
"Work、、、Burgess & Niple、、、Engineer II、、、May 2022 - Present、、、Erie, Pennsylvania、、、Mercyhurst Preparatory School、、、Assistant Volleyball Coach、、、August 31, 2021 to present、、、GPI / Greenman-Pedersen, Inc.、、、Assistant Engineer、、、October 2020 - May 2022、、、Gannon University",Education、、、Gannon University、、、College、、、Class of 2021、、、Gateway Senior High School、、、High school,,"Pittsburgh, Pennsylvania",Female
"Work、、、Uniformed Firefighters Association of Greater New York、、、August 9, 2020 - Present",Education、、、Baruch College、、、College、、、Erasmus Hall High School、、、High school、、、Class of 1971,,"Brooklyn, New York",Female
Work、、、Riverside County Office of Education、、、Educators,"Education、、、Imperial Valley College、、、College、、、Holtville High School, Holtville, CA、、、High school",,"Brawley, California",Female
Work、、、K & K Hauling LLC,Education、、、N.B. Forrest Senior High、、、High school,,"Jacksonville, Florida",Male
Work、、、Boy Scouts of America、、、retired,Education、、、Pearl River Community College、、、College、、、Purvis High School、、、High school,,"Purvis, Mississippi",Female
Work、、、Raymond James & Associates、、、Vice President / Investment Advisor,Education、、、Columbus State University、、、College、、、Business、、、University of Georgia、、、College、、、Brookstone School、、、High school,,"Columbus, Georgia",Male
"Work、、、Recovery Room、、、Waitress/Bartender/Hostess、、、December 11, 2021 to present、、、Taco Boy、、、Waitress/Bartender/Hostess、、、September 20, 2020 - Present、、、In-N-Out Burger、、、Associate、、、April 2015 - July 2020","Education、、、Catalina Magnet High School - Tuscon, AZ、、、High school、、、West Ashley High School、、、High school",,"Charleston, South Carolina",Female
Work、、、Facebook,Education、、、New York University、、、College、、、New York Vocal Coaching、、、High school,,"New York, New York",Female
"Work、、、NexTier Oilfield Solutions、、、December 18, 2019 - Present、、、Schlumberger、、、February 20, 2008 - 2014、、、Bakersfield, California","Education、、、Rancho Cucamonga High School、、、High school、、、February 23, 1999 - 2003",,"Rancho Cucamonga, California",Male
"Work、、、ILA Local 20、、、June 26, 2020 - Present、、、SeaRiver Maritime Inc.、、、July 2000 - December 2017",Education、、、La Marque High School、、、College、、、La Marque High School、、、High school,"January 13, 1956","La Marque, Texas",Male
,Education、、、Defiance College、、、College、、、2013 - 2014、、、New Boston Huron High school、、、High school、、、Class of 2013、、、Allen Park High School、、、High school、、、2009 - 2012,"July 5, 1995","Allen Park, Michigan",Male
Work、、、Greater Than I Ministries,Education、、、Rio Hondo College、、、College、、、Sierra High School、、、High school,,"Whittier, California",Male
"Work、、、Raley's、、、Assistant Manager、、、February 1, 2016 - April 2023、、、Varied from assistant nightcrew lead to dairy lead.",Education、、、Coleville High School、、、High school、、、Class of 2014,,"Santa Barbara, California",Male
Work、、、Mike's Pastry Inc,Education、、、Julie Billiart、、、High school,,"North End, Massachusetts",Female
"Work、、、CNC Machinist、、、June 20, 2020 - Present","Education、、、Merced College、、、College、、、Leland High School (San Jose, California)、、、High school、、、1992 - 1996",,"San Jose, California",Male
"Work、、、Connors Hot Dog Stand、、、Customer service representative、、、May 2019 - August 2019、、、Angola, New York、、、Pizza Hut、、、Delivery Driver/Customer Service、、、May 2019 - August 2019、、、Derby, New York、、、Subway、、、Sandwich Artist、、、March 2018 - August 2018、、、Angola, New York",Education、、、Lake Shore Central、、、High school,,"Derby, New York",Male
Work、、、U.S. Marine Corps,Education、、、idk、、、College、、、Ashley Ridge High School、、、High school,,"Orange, Virginia",Male
Work、、、Sikorsky、、、1989 - 1997、、、ECM: A Division of In-Place Machining Company,Education、、、Boston University、、、MSME、、、University of Massachusetts Lowell、、、BSEE、、、northeast regional vocational high school、、、High school,,"Wakefield, Massachusetts",Male
"Work、、、City of Naperville, Illinois, Government",Education、、、Waubonsee Community College、、、College、、、Sandwich High、、、High school、、、Sandwich Community High School、、、High school、、、Sandwich High School、、、High school,,"Hinsdale, Illinois",Female
"Work、、、Mma and Cage Fighting、、、MMA Fighter (Mixed Martial Arts Fighter)、、、Altus, Oklahoma","Education、、、Altus High School, Altus, OK、、、High school、、、Class of 2019",,"Amarillo, Texas",Male
Work、、、Hollister Co.、、、Diamond Supply Co、、、Cashier,Education、、、Farmersville High School、、、College、、、Farmersville High School、、、High school、、、2008 - Present,,"Farmersville, California",Female
"Work、、、U.S. Army Fort Carson、、、July 24, 2020 - Present",Education、、、Bakersfield College、、、College、、、Mission Oak High、、、High school,,"Pixley, California",Male
Work、、、3M,Education、、、Indiana University、、、College、、、Pike High School、、、High school,,"Indianapolis, Indiana",Male
Work、、、Origlio Beverage,Education、、、Cardinal Dougherty High School '88、、、High school,,"Philadelphia, Pennsylvania",Male
"Work、、、Nabors Drilling USA、、、Floorhand、、、October 17, 2018 - Present、、、Sky Dancer Casino & Resort、、、Bartender Server、、、Belcourt, North Dakota",Education、、、T.M.C.H.S、、、High school,,"Belcourt, North Dakota",Male
Work、、、Self-Employed,Education、、、Lumberton High School、、、High school,,"Lumberton, Texas",Male
"Work、、、BNSF Railway、、、Carman、、、Elwood, Illinois",Education、、、William J Bogan Technical H S、、、High school,,"Chicago, Illinois",Male
"Work、、、Phil's good ice cream、、、Owner、、、March 27, 2019 - Present、、、Huntsville, Alabama、、、Me and the hubby run our icecream truck、、、IHOP、、、Waitress、、、Huntsville, Alabama、、、Stay-at-home parent、、、Owner、、、Chili's Grill & Bar、、、Camarero、、、October 13, 2013 - May 16, 2014",,"August 7, 1984","Houston, Texas",Female
"Work、、、Temu、、、influencer、、、April 14, 2023 - Present、、、Amazon influencer、、、Promote Products、、、December 21, 2022 - Present、、、Instagram Influencer、、、August 21, 2022 - Present、、、TikTok、、、Content Creator、、、October 11, 2021 - Present、、、https://、、、vm.tiktok.com/、、、ZM88xJmp9/",Education、、、University of Phoenix、、、College、、、Pike High School、、、High school,,"Indianapolis, Indiana",Female
"Work、、、Kaplan Industries、、、Porter、、、Carteret, New Jersey、、、ShopRite、、、August 17, 2014 - February 13, 2015、、、Local 1 BAC、、、November 17, 1998 - April 30, 2015、、、New York, New York",Education、、、Cedar Ridge High School、、、High school、、、Class of 1986,,"Brooklyn, New York",Male
Work、、、Bridgeport Hospital,"Education、、、Stratford High School, CT、、、High school",,"Stratford, Connecticut",Female
Work、、、The Krusty Krab、、、Cook,Education、、、MassBay Automotive、、、College、、、Shawsheen Valley Technical High School、、、High school、、、2014 - 2018,,"Wilmington, Massachusetts",Male
Work、、、Saint Louis Public Schools、、、Teacher、、、St. Louis,Education、、、Harris–Stowe State University、、、Elementary Education、、、Hammond High School (Indiana)、、、High school、、、Class of 1980,,"Hammond, Indiana",Male
"Work、、、U.S. Army、、、April 5, 2019 - Present",Education、、、Rubidoux High School、、、High school,,"Riverside, California",Male
Work、、、Banner Health、、、2016 - Present,Education、、、Rincon High School、、、High school,,"Tucson, Arizona",Male
"Work、、、Homecare for Pediatrics、、、LPN、、、July 1, 1991 - Present、、、Loving every minute off it. Steal my heart. I will try and make you feel better!",Education、、、Bridgewater State University、、、Bachelor of Science、、、BS Early Childhood Education、、、College,,"Bridgeport, Connecticut",Male
"Work、、、Mark Spain Real Estate、、、Exclusive listing Agent、、、March 11, 2018 - Present、、、Marietta, Georgia、、、Self-Employed、、、National Builder Sales Manager",Education、、、Barney Fletcher School of Real Estate、、、College、、、Class of 1998、、、Atlanta Beauty、、、College、、、Class of 1990、、、Parkway South High School、、、High school、、、1987 - 1989、、、South Cobb High School、、、High school,,"Atlanta, Georgia",Female
Work、、、Self Employed and Loving It,"Education、、、Imperial Valley College、、、College、、、Central Union High School、、、High school、、、November 26, 2018 - Present、、、Brawley Union High School、、、High school",,"El Centro, California",Male
Work、、、Global UCF,Education、、、University of Central Florida、、、College、、、Dostar、、、High school,,"Orlando, Florida",Male
"Work、、、The Home Depot、、、Plumbing Dept, Kitchen and Bath Dept、、、RCN、、、Payment Center、、、June 1, 1997 - June 8, 2002、、、Somerville, Massachusetts、、、Payment Center Supervisor、、、New England Telephone、、、retired manager real estate  operations、、、August 1, 1970 - April 30, 1994","Education、、、Bunker Hill Community College、、、Business Management and Real Estate、、、September 1975 - December 1979、、、Business mgmt/accounting、、、Bunkerhill Community College, Charlestown,MA,USA、、、Busuness Management、、、1975 - 1977、、、Somerville High School (Massachusetts)、、、Accountancy、、、Somerville High School (Massachusetts)、、、High school、、、Class of 1961",,"Somerville, Massachusetts",Male
"Work、、、Streib Company、、、Apprentice Electrician、、、October 2, 2019 - Present、、、Midwest RV Center、、、March 14, 2019 - Present、、、Midwest RV Center、、、March 14, 2019 - Present、、、J.H. Berra Construction、、、June 19, 2018 - Present、、、Jiffy Lube、、、Car Detailer","Education、、、Northwest High School (Cedar Hill, Missouri)、、、High school",,"Fenton, Missouri",Male
